policy_id,start_date,year,exposure,age,vehicle_value,credit_score,gdp,cpi,unemp,ffr,lambda,claims
3642,2021-05-01,2021,0.8354998849099502,48,128735.18135842393,639.2182281745551,21532.407,269.43925,5.6,0.085,0.6108469505591514,2
3643,2020-11-01,2020,0.906457903329283,29,156053.36223136465,713.3631103420021,20284.5,258.4575,8.875,0.445,0.786347354627617,2
3644,2021-02-01,2021,0.5391123624285683,50,219279.39447239685,668.6232171590152,21532.407,269.43925,5.6,0.085,0.4284959126621892,0
3645,2021-10-01,2021,0.844209322007373,26,161892.04549447994,627.3984273865134,21532.407,269.43925,5.6,0.085,0.6098421103656976,0
3646,2021-01-01,2021,0.7996328739682212,36,121974.14327919431,630.8801107440491,21532.407,269.43925,5.6,0.085,0.5812653082281948,1
3647,2020-10-01,2020,0.7339897098718211,25,198001.13772129107,681.3292605927548,20284.5,258.4575,8.875,0.445,0.6379355201043144,1
3648,2020-03-01,2020,0.6683715641265735,77,180647.08798789573,772.4174672353497,20284.5,258.4575,8.875,0.445,0.6067336758058122,0
3649,2021-05-01,2021,0.7049832307966426,23,375040.60804989265,643.3972005696683,21532.407,269.43925,5.6,0.085,0.5151608056583319,1
3650,2018-04-01,2018,0.5179454444441944,35,277720.0902763742,713.3386528427028,20193.89525,250.768,3.9,1.7725,0.4006814262441039,0
3651,2020-06-01,2020,0.7210818715393543,38,183845.42792180052,661.3893039290024,20284.5,258.4575,8.875,0.445,0.6326367685792559,1
3652,2022-05-01,2022,0.8826757450588048,34,196854.28965035657,607.4978906203751,22075.93125,291.01075,3.7,1.2650000000000001,0.5730167471812865,0
3653,2018-12-01,2018,0.7357658672844991,75,337060.82527510374,661.5612475232448,20193.89525,250.768,3.9,1.7725,0.5319486391169754,0
3654,2018-01-01,2018,0.6496615938376635,78,163248.95291747246,672.3922937912228,20193.89525,250.768,3.9,1.7725,0.4805212712176928,1
3655,2020-09-01,2020,0.8661082239123061,46,198960.11112567715,699.8659459569824,20284.5,258.4575,8.875,0.445,0.7562161206298409,1
3656,2022-02-01,2022,0.5333493772195652,77,165714.7399027113,710.8451966558127,22075.93125,291.01075,3.7,1.2650000000000001,0.38581915752389695,0
3657,2020-02-01,2020,0.7753948277095333,63,293208.22518618975,730.9577153939408,20284.5,258.4575,8.875,0.445,0.6845894642885892,2
3658,2020-08-01,2020,0.9916523261927068,34,195324.60789959045,678.8585737204666,20284.5,258.4575,8.875,0.445,0.8733893092742417,1
3659,2018-12-01,2018,0.6326030936324969,33,91956.58041865821,771.7174702413905,20193.89525,250.768,3.9,1.7725,0.45927816651870307,1
3660,2018-11-01,2018,0.8944707177579403,43,56106.96489049402,719.4211117506102,20193.89525,250.768,3.9,1.7725,0.6323203479948384,1
3661,2020-05-01,2020,0.8989820787683129,27,368953.6595420436,659.9128640116231,20284.5,258.4575,8.875,0.445,0.7784679673458501,1
3662,2020-02-01,2020,0.9395679894369096,39,189325.75873964312,699.632165887962,20284.5,258.4575,8.875,0.445,0.8227313073832685,1
3663,2018-12-01,2018,0.6212311524432153,40,109604.9689268257,691.4473840468671,20193.89525,250.768,3.9,1.7725,0.45480055594289764,1
3664,2020-04-01,2020,0.7797644108068198,63,169698.17798759797,760.2242530984545,20284.5,258.4575,8.875,0.445,0.6881885365717636,1
3665,2020-07-01,2020,0.9523867764510214,44,310138.1081603196,662.437595176352,20284.5,258.4575,8.875,0.445,0.8377851502604408,1
3666,2018-11-01,2018,0.5040992846479639,25,299567.03990288393,713.8321384220511,20193.89525,250.768,3.9,1.7725,0.39191788029450836,0
3667,2019-03-01,2019,0.5817496125819162,50,206342.95523755148,686.381248743195,20715.6715,255.18775,3.75,2.27,0.4217174287899626,0
3668,2022-10-01,2022,0.6299141625640914,74,121422.45781071938,716.6791205041949,22075.93125,291.01075,3.7,1.2650000000000001,0.4325062665715363,1
3669,2020-04-01,2020,0.8863827151944861,71,116456.09568074743,763.9383904161946,20284.5,258.4575,8.875,0.445,0.7855655903146728,1
3670,2022-11-01,2022,0.5355434804223478,25,90421.27380312045,741.2201357577826,22075.93125,291.01075,3.7,1.2650000000000001,0.375931587031062,1
3671,2019-11-01,2019,0.9478836708003655,64,230437.8780275126,787.6853813008438,20715.6715,255.18775,3.75,2.27,0.6594425648469573,0
3672,2018-05-01,2018,0.6574790348531678,23,219491.82839002018,639.3262676748977,20193.89525,250.768,3.9,1.7725,0.47059988903477584,0
3673,2020-03-01,2020,0.9445904240710661,71,145791.4994122135,623.1468833232949,20284.5,258.4575,8.875,0.445,0.8423985219238724,1
3674,2022-07-01,2022,0.8043805108172819,73,249526.64431931742,713.0313432117629,22075.93125,291.01075,3.7,1.2650000000000001,0.5329387697662431,0
3675,2019-09-01,2019,0.7276739683002234,76,243718.70681788243,705.4400160056847,20715.6715,255.18775,3.75,2.27,0.5096590474399414,1
3676,2019-08-01,2019,0.8507871938636526,59,156212.07270006614,766.6303654897781,20715.6715,255.18775,3.75,2.27,0.5853029847084652,2
3677,2019-06-01,2019,0.8777970884693787,20,140874.53977559283,649.3023393257042,20715.6715,255.18775,3.75,2.27,0.5917567366259265,0
3678,2022-05-01,2022,0.7639037549961358,77,172530.04664170506,705.2179058181522,22075.93125,291.01075,3.7,1.2650000000000001,0.5087893138695151,1
3679,2020-11-01,2020,0.5081364631187171,23,401600.6145982539,725.0494137931084,20284.5,258.4575,8.875,0.445,0.48595378555004654,1
3680,2022-03-01,2022,0.5383621855871752,54,126221.8514802011,678.4342511434833,22075.93125,291.01075,3.7,1.2650000000000001,0.3832687949810058,0
3681,2019-10-01,2019,0.8357820040546358,20,178786.54463228077,620.1544199108658,20715.6715,255.18775,3.75,2.27,0.5626611214941606,0
3682,2022-01-01,2022,0.8593928796472028,69,93537.83116384904,670.7181887449162,22075.93125,291.01075,3.7,1.2650000000000001,0.5680570220293332,0
3683,2020-03-01,2020,0.7282437400426716,78,124423.42007796885,721.5610242817467,20284.5,258.4575,8.875,0.445,0.6522881716247925,0
3684,2019-03-01,2019,0.6117270663380623,80,270205.62342162617,750.6426951955365,20715.6715,255.18775,3.75,2.27,0.44443564439557437,0
3685,2018-03-01,2018,0.8628442254848778,74,129666.28777116849,652.6574885289402,20193.89525,250.768,3.9,1.7725,0.6192388590897264,0
3686,2018-05-01,2018,0.5087820903863758,45,170663.55604333637,731.6250167087236,20193.89525,250.768,3.9,1.7725,0.398484890337013,0
3687,2019-06-01,2019,0.7716516036307439,53,156232.70992408742,714.2387585249909,20715.6715,255.18775,3.75,2.27,0.5305252543940825,0
3688,2022-08-01,2022,0.5406647673808038,36,128672.58676087581,743.063685562618,22075.93125,291.01075,3.7,1.2650000000000001,0.3805439051985441,0
3689,2020-06-01,2020,0.951152422116138,45,89120.2901905213,696.0110744201442,20284.5,258.4575,8.875,0.445,0.8370052582643097,0
3690,2018-10-01,2018,0.8927648053504527,80,98450.16366148654,833.7472327765155,20193.89525,250.768,3.9,1.7725,0.6439976897269556,1
3691,2021-01-01,2021,0.7161245963070542,37,212326.06292158566,705.5453569200145,21532.407,269.43925,5.6,0.085,0.5261294338221016,0
3692,2018-03-01,2018,0.8070262465626001,46,103543.96515989657,759.6342250055806,20193.89525,250.768,3.9,1.7725,0.5702714427661343,0
3693,2021-04-01,2021,0.8842231230810285,37,203808.14824269948,649.382629937655,21532.407,269.43925,5.6,0.085,0.6437210541249325,1
3694,2022-05-01,2022,0.6075475874822587,76,181952.69920111517,733.9934369730197,22075.93125,291.01075,3.7,1.2650000000000001,0.42151556900447745,2
3695,2018-11-01,2018,0.7289043014170602,52,108669.32364568651,687.8968692183239,20193.89525,250.768,3.9,1.7725,0.5209559526508826,0
3696,2019-01-01,2019,0.5000468710204586,33,250789.26182552558,709.07160786702525,20715.6715,255.18775,3.75,2.27,0.3787756196578361,0
3697,2019-07-01,2019,0.8720057720784098,33,93236.75381613518,683.2945796400268,20715.6715,255.18775,3.75,2.27,0.5918745350977999,0
3698,2020-12-01,2020,0.862981139565818,28,348677.26767257636,663.41505359144,20284.5,258.4575,8.875,0.445,0.7459634549679067,3
3699,2019-08-01,2019,0.5545558391604573,55,120085.26315365081,707.8207915190188,20715.6715,255.18775,3.75,2.27,0.4093016574621935,1
3700,2022-11-01,2022,0.8574213818646967,63,169358.6796310572,651.6893849805459,22075.93125,291.01075,3.7,1.2650000000000001,0.5648479848575012,0
3701,2020-07-01,2020,0.8639658397296444,41,89789.08532952232,664.6415139327078,20284.5,258.4575,8.875,0.445,0.7522034832571232,2
3702,2019-05-01,2019,0.7134873282629997,46,112914.16643514049,707.492836200894,20715.6715,255.18775,3.75,2.27,0.49285803516638793,0
3703,2018-04-01,2018,0.6742098532849923,72,177772.21192960555,708.426988793645,20193.89525,250.768,3.9,1.7725,0.4932568548136556,0
3704,2019-11-01,2019,0.6126556299859658,31,321054.5173415479,627.0625771348948,20715.6715,255.18775,3.75,2.27,0.433102629438957,0
3705,2019-04-01,2019,0.8267551491735503,27,136141.4878097725,634.0553024817298,20715.6715,255.18775,3.75,2.27,0.5587457643604493,0
3706,2021-05-01,2021,0.538598574930802,43,129644.18996459089,626.7859267629552,21532.407,269.43925,5.6,0.085,0.42658659999112314,0
3707,2019-02-01,2019,0.595350150601007,72,279046.2677496372,759.0295169107316,20715.6715,255.18775,3.75,2.27,0.433873843811769,0
3708,2018-11-01,2018,0.6413044646615162,75,158882.0009628694,627.1436774826105,20193.89525,250.768,3.9,1.7725,0.4749422693891999,1
3709,2022-06-01,2022,0.8529835247900337,19,129768.10723860515,734.1154911005565,22075.93125,291.01075,3.7,1.2650000000000001,0.5484169553413417,0
3710,2018-05-01,2018,0.6772493738681078,77,166654.6659384848,710.9845965522411,20193.89525,250.768,3.9,1.7725,0.49642228130776533,0
3711,2021-07-01,2021,0.9993060320848599,58,86239.29428946912,779.1255344093108,21532.407,269.43925,5.6,0.085,0.7476334046205704,2
3712,2018-12-01,2018,0.5874766714405268,35,122553.21804754838,693.4990919953556,20193.89525,250.768,3.9,1.7725,0.4355476199117049,1
3713,2018-06-01,2018,0.96914161904715,64,160004.30333400253,625.7864323425475,20193.89525,250.768,3.9,1.7725,0.6996281689982305,2
3714,2020-11-01,2020,0.5725190609227866,24,167435.0695537088,724.5437727872352,20284.5,258.4575,8.875,0.445,0.5252753175719358,0
3715,2019-03-01,2019,0.918275204137899,77,239380.57507241025,787.8699831275406,20715.6715,255.18775,3.75,2.27,0.6409896723403739,1
3716,2019-02-01,2019,0.9285160369472578,39,118615.14930301839,697.9157067417765,20715.6715,255.18775,3.75,2.27,0.6354963594368361,1
3717,2019-05-01,2019,0.6339766255114228,59,221576.4698675219,722.0367038154508,20715.6715,255.18775,3.75,2.27,0.4512208700746215,0
3718,2022-12-01,2022,0.6496078359195963,53,208093.8980084993,666.2507554484976,22075.93125,291.01075,3.7,1.2650000000000001,0.4377646528560277,1
3719,2018-07-01,2018,0.8136783281806856,23,138833.3295279319,610.9917156253822,20193.89525,250.768,3.9,1.7725,0.5676172820967441,1
3720,2018-01-01,2018,0.8173358333297074,52,270187.8886602008,589.3550895896855,20193.89525,250.768,3.9,1.7725,0.5792784820205724,1
3721,2022-10-01,2022,0.7185475524747744,43,163588.40600834624,744.6082671045261,22075.93125,291.01075,3.7,1.2650000000000001,0.47291239543711894,0
3722,2019-06-01,2019,0.8011502429144457,76,117845.38962815581,768.5682489872402,20715.6715,255.18775,3.75,2.27,0.5566370976039614,0
3723,2018-03-01,2018,0.5117825319757685,63,185087.5989241528,673.9386866921748,20193.89525,250.768,3.9,1.7725,0.40390035762898724,0
3724,2018-09-01,2018,0.8348492460791022,32,166831.718225729,687.4044669291744,20193.89525,250.768,3.9,1.7725,0.58511098222042,0
3725,2018-11-01,2018,0.7025500237941742,58,68164.7578520292,680.6235111225416,20193.89525,250.768,3.9,1.7725,0.5064065103152458,0
3726,2019-08-01,2019,0.655744478222914,31,176645.31061656508,724.460176788742,20715.6715,255.18775,3.75,2.27,0.45608597677068435,0
3727,2022-01-01,2022,0.6878985359799117,25,244571.90123863617,803.76402122516,22075.93125,291.01075,3.7,1.2650000000000001,0.4513455552961319,2
3728,2019-11-01,2019,0.858381116646342,25,277253.12489339756,783.901015060602,20715.6715,255.18775,3.75,2.27,0.5797204112540721,0
3729,2022-11-01,2022,0.7321452496107668,21,116209.28805869338,784.363119073008,22075.93125,291.01075,3.7,1.2650000000000001,0.4749120948237854,0
3730,2021-11-01,2021,0.7785467465873808,20,215822.81799829978,693.6365623666557,21532.407,269.43925,5.6,0.085,0.5617773696793203,2
3731,2020-12-01,2020,0.6486802857834846,31,213738.83870839872,777.8967388965636,20284.5,258.4575,8.875,0.445,0.5777638778106969,2
3732,2022-02-01,2022,0.9428408725652844,66,66621.07956052864,653.1601641100341,22075.93125,291.01075,3.7,1.2650000000000001,0.6268515268181822,1
3733,2020-02-01,2020,0.8713721212698147,19,77629.06680715669,672.6212693171198,20284.5,258.4575,8.875,0.445,0.7497926792145166,1
3734,2020-11-01,2020,0.7784302831860259,64,138186.05552764243,668.4875160398657,20284.5,258.4575,8.875,0.445,0.687465589901878,0
3735,2022-04-01,2022,0.9862406417960301,28,323555.224142164,702.8634152415771,22075.93125,291.01075,3.7,1.2650000000000001,0.6467070784727259,0
3736,2020-12-01,2020,0.6201037915889174,60,155399.54651256,771.9037780203707,20284.5,258.4575,8.875,0.445,0.5672615076698759,0
3737,2018-11-01,2018,0.9380446431459859,48,220863.54020468306,674.0842924650625,20193.89525,250.768,3.9,1.7725,0.6680976378497832,0
3738,2020-01-01,2020,0.9740515619050711,24,82539.15028921745,747.5535394236973,20284.5,258.4575,8.875,0.445,0.8504465298103275,0
3739,2021-08-01,2021,0.8727162482682616,64,290629.5362029459,744.5078414756496,21532.407,269.43925,5.6,0.085,0.6443901606174293,0
3740,2019-01-01,2019,0.6958936298033223,30,175251.51060319043,659.1029220757069,20715.6715,255.18775,3.75,2.27,0.47833457001240753,0
3741,2019-06-01,2019,0.7609791420400143,79,77037.62720424356,612.3269350452613,20715.6715,255.18775,3.75,2.27,0.5313164841416865,0
3742,2021-07-01,2021,0.7867333051981404,65,166995.9538258707,713.9111211183161,21532.407,269.43925,5.6,0.085,0.581537085040683,0
3743,2018-08-01,2018,0.7650919954758137,26,258397.39069642423,619.8731133237336,20193.89525,250.768,3.9,1.7725,0.5363535093624082,0
3744,2022-03-01,2022,0.9736563219921663,79,68445.78200482452,683.9550233659457,22075.93125,291.01075,3.7,1.2650000000000001,0.6551320891534996,1
3745,2022-10-01,2022,0.9382352713728324,23,78046.12043612884,638.694292556606,22075.93125,291.01075,3.7,1.2650000000000001,0.6088290596274161,0
3746,2019-04-01,2019,0.8115579000441357,48,99110.9635892042,661.1671210622693,20715.6715,255.18775,3.75,2.27,0.5550208308674033,0
3747,2019-03-01,2019,0.9500085384352133,18,165101.64570699804,704.3888177655269,20715.6715,255.18775,3.75,2.27,0.6446126436964598,1
3748,2020-07-01,2020,0.8773444626713172,52,267684.23261306825,677.4644769801135,20284.5,258.4575,8.875,0.445,0.7690146817528403,0
3749,2019-09-01,2019,0.6384715464664623,22,146695.47323047745,715.8055665268089,20715.6715,255.18775,3.75,2.27,0.4445243218221384,0
3750,2020-07-01,2020,0.5038602136773989,56,323790.98241408734,820.3034088670591,20284.5,258.4575,8.875,0.445,0.49231981688632687,0
3751,2022-02-01,2022,0.9144469544989988,41,201969.4805753449,765.4063448328941,22075.93125,291.01075,3.7,1.2650000000000001,0.5975808896003691,2
3752,2022-04-01,2022,0.5548218054464087,40,136732.97619655862,648.1104352303245,22075.93125,291.01075,3.7,1.2650000000000001,0.3879162949133282,0
3753,2022-10-01,2022,0.5591914115939289,39,305468.8049073497,751.9983653989051,22075.93125,291.01075,3.7,1.2650000000000001,0.389741311304524,0
3754,2021-01-01,2021,0.5784166011726484,28,276792.3195647261,695.4124045905049,21532.407,269.43925,5.6,0.085,0.4437887281759459,0
3755,2018-07-01,2018,0.5582507754443213,52,148666.54585089383,696.3461370343889,20193.89525,250.768,3.9,1.7725,0.4244869499687535,1
3756,2020-07-01,2020,0.8028439177433029,58,288338.4021502609,723.0173503244459,20284.5,258.4575,8.875,0.445,0.7055719659173694,0
3757,2020-07-01,2020,0.9723657038994133,61,70591.98535621706,682.241154311826,20284.5,258.4575,8.875,0.445,0.8661729494204913,0
3758,2022-02-01,2022,0.8681657091947272,53,148458.95283492224,680.6607904267966,22075.93125,291.01075,3.7,1.2650000000000001,0.5690400917437667,1
3759,2022-02-01,2022,0.7573666434036568,65,251580.64945862675,669.6669780669838,22075.93125,291.01075,3.7,1.2650000000000001,0.5014935490406057,1
3760,2021-06-01,2021,0.5406914477935061,47,165384.44084285654,707.9809566685279,21532.407,269.43925,5.6,0.085,0.4286010011495657,0
3761,2021-01-01,2021,0.7567372715566307,24,201181.8405647511,648.9364541385822,21532.407,269.43925,5.6,0.085,0.5484706886104236,0
3762,2019-04-01,2019,0.8950883623911068,28,142082.46793549976,738.0283884645563,20715.6715,255.18775,3.75,2.27,0.6068273478767493,1
3763,2018-11-01,2018,0.9181078464025632,73,180512.4617230808,736.0586823222018,20193.89525,250.768,3.9,1.7725,0.6613330217691344,0
3764,2018-09-01,2018,0.9998625485459343,69,218298.714271035,700.225630615229,20193.89525,250.768,3.9,1.7725,0.7278999398848411,1
3765,2018-09-01,2018,0.7110240702750161,54,179328.8371100005,726.0531270669944,20193.89525,250.768,3.9,1.7725,0.5104583285118235,1
3766,2018-01-01,2018,0.9237124220235273,45,134625.23822865606,695.824168119213,20193.89525,250.768,3.9,1.7725,0.6556230331159463,1
3767,2020-01-01,2020,0.5992955561960116,20,152539.37480596156,732.2876743045019,20284.5,258.4575,8.875,0.445,0.5412356448720955,0
3768,2022-02-01,2022,0.5919951872201636,71,212776.3646827424,772.6775594817249,22075.93125,291.01075,3.7,1.2650000000000001,0.41258587346875436,0
3769,2020-03-01,2020,0.7775104945758358,24,199613.46576834767,618.4513233060275,20284.5,258.4575,8.875,0.445,0.6717674740873526,4
3770,2020-04-01,2020,0.5577625030418858,74,152629.86571866035,687.1517117363279,20284.5,258.4575,8.875,0.445,0.5304413436034451,0
3771,2021-02-01,2021,0.5218797218985856,77,294965.8358934638,722.3898382530575,21532.407,269.43925,5.6,0.085,0.4260041875050923,0
3772,2020-10-01,2020,0.6310120088746771,45,195039.08058328676,651.177685227805,20284.5,258.4575,8.875,0.445,0.5700145329204008,1
3773,2020-04-01,2020,0.6591485323151574,24,186508.24974074803,673.2354212653784,20284.5,258.4575,8.875,0.445,0.5828197169860988,1
3774,2021-09-01,2021,0.9723115030210465,18,197152.78156952022,688.0185760196099,21532.407,269.43925,5.6,0.085,0.708056258164609,0
3775,2022-09-01,2022,0.7188624087721109,73,264239.10192870925,755.6605353938502,22075.93125,291.01075,3.7,1.2650000000000001,0.4809603415108876,0
3776,2018-11-01,2018,0.7269467213191092,28,254948.87355750668,702.9575111632499,20193.89525,250.768,3.9,1.7725,0.5129195117191909,1
3777,2018-05-01,2018,0.5372859266353771,37,127443.99343781124,614.4450303906954,20193.89525,250.768,3.9,1.7725,0.4105406832149911,0
3778,2022-09-01,2022,0.6867591558257118,46,77608.20364686906,732.7566877563557,22075.93125,291.01075,3.7,1.2650000000000001,0.45596395835221115,1
3779,2019-12-01,2019,0.7866465278202668,67,115157.84850617632,701.2439070548105,20715.6715,255.18775,3.75,2.27,0.5443323461166288,2
3780,2022-04-01,2022,0.9291411904850975,46,186251.5821923237,688.7905278479111,22075.93125,291.01075,3.7,1.2650000000000001,0.6098860944252432,4
3781,2018-03-01,2018,0.61593030707445,46,164371.4495461367,704.2923569045448,20193.89525,250.768,3.9,1.7725,0.45341024577420863,1
3782,2018-05-01,2018,0.9786335903918371,75,173056.41057043182,703.898591797864,20193.89525,250.768,3.9,1.7725,0.7119361350295527,0
3783,2020-05-01,2020,0.9336885194061324,43,65081.04137904913,735.6356857101313,20284.5,258.4575,8.875,0.445,0.8187459832184816,0
3784,2018-08-01,2018,0.6116961271036416,50,139774.86181022896,607.012379972514,20193.89525,250.768,3.9,1.7725,0.4521056523243666,0
3785,2018-03-01,2018,0.6946695407386869,33,124007.87528465534,684.1421196057356,20193.89525,250.768,3.9,1.7725,0.49479116779152277,2
3786,2021-10-01,2021,0.8077354723354802,40,292057.41073618457,586.7650397780022,21532.407,269.43925,5.6,0.085,0.5882370355958187,0
3787,2019-02-01,2019,0.5688181921141222,80,117395.60549440277,694.6559946836014,20715.6715,255.18775,3.75,2.27,0.42213054451547277,0
3788,2019-03-01,2019,0.6356986631872132,33,133984.2931235512,702.1695413688059,20715.6715,255.18775,3.75,2.27,0.44573568766697674,0
3789,2019-03-01,2019,0.7972667845897377,20,156958.4129993898,697.2453831237034,20715.6715,255.18775,3.75,2.27,0.537247707233744,0
3790,2022-01-01,2022,0.5803977007744834,75,176999.9523514722,718.0685406437268,22075.93125,291.01075,3.7,1.2650000000000001,0.40777965024211954,1
3791,2018-03-01,2018,0.7393896138528362,27,171826.0056494205,668.7200898032702,20193.89525,250.768,3.9,1.7725,0.5203494017591979,0
3792,2019-06-01,2019,0.9247022973140702,18,99009.09134292127,706.5293048630552,20715.6715,255.18775,3.75,2.27,0.6253316160077225,0
3793,2022-11-01,2022,0.7580400769365951,64,103082.21295358836,693.9364520058266,22075.93125,291.01075,3.7,1.2650000000000001,0.5016230644178679,1
3794,2021-01-01,2021,0.6863526127999648,28,202374.61484869494,776.3934794623176,21532.407,269.43925,5.6,0.085,0.505158289995331,0
3795,2019-01-01,2019,0.792646799935028,62,137889.59739671787,689.9898727178935,20715.6715,255.18775,3.75,2.27,0.5467604902024169,0
3796,2018-02-01,2018,0.8631530831335112,39,113779.3007197372,651.764598529043,20193.89525,250.768,3.9,1.7725,0.6076599342490131,1
3797,2021-10-01,2021,0.6733913847710937,42,122507.66054738173,622.1988134325832,21532.407,269.43925,5.6,0.085,0.5012058384513897,1
3798,2022-02-01,2022,0.5805504739983007,54,100040.50050831042,708.4920000849195,22075.93125,291.01075,3.7,1.2650000000000001,0.40317169108481066,0
3799,2022-10-01,2022,0.6859943351009861,32,93704.24011527475,702.3156118854182,22075.93125,291.01075,3.7,1.2650000000000001,0.4520521109876504,0
3800,2021-02-01,2021,0.8002525137271732,31,220954.9811706601,728.4659286665359,21532.407,269.43925,5.6,0.085,0.5801005146416025,2
3801,2018-06-01,2018,0.8707543833879754,42,126955.2375009217,703.1387887465634,20193.89525,250.768,3.9,1.7725,0.6142405642993887,1
3802,2019-04-01,2019,0.5083826846675947,56,181134.77185077412,608.4119949127855,20715.6715,255.18775,3.75,2.27,0.38745299642100123,0
3803,2018-01-01,2018,0.974051759345457,80,195235.88676148283,691.7977231819726,20193.89525,250.768,3.9,1.7725,0.709981904798595,1
3804,2020-11-01,2020,0.5653260378167033,77,130614.38491862259,775.2682594379646,20284.5,258.4575,8.875,0.445,0.5361614392522438,0
3805,2020-08-01,2020,0.5135356539394706,48,235689.8687637624,697.7459920786401,20284.5,258.4575,8.875,0.445,0.49588295138002814,0
3806,2020-05-01,2020,0.9221180152380839,80,167341.74044357022,700.470025530078,20284.5,258.4575,8.875,0.445,0.8240534250917531,0
3807,2022-07-01,2022,0.7230184834916145,23,103716.34277070111,752.2631376627546,22075.93125,291.01075,3.7,1.2650000000000001,0.47025607773999356,0
3808,2022-07-01,2022,0.6257802881300449,33,181158.0323494077,675.8667111724529,22075.93125,291.01075,3.7,1.2650000000000001,0.4207717397971353,0
3809,2019-07-01,2019,0.9181892588967457,38,157464.665424383,762.5737801134243,20715.6715,255.18775,3.75,2.27,0.6273247405199517,2
3810,2022-10-01,2022,0.7376213333336636,41,170384.3605891003,714.5533996022756,22075.93125,291.01075,3.7,1.2650000000000001,0.48332964192872796,0
3811,2018-12-01,2018,0.5595784488832578,31,155760.76275918615,669.3218904445807,20193.89525,250.768,3.9,1.7725,0.4202823265530469,0
3812,2019-06-01,2019,0.5605138764949515,29,201201.54790404686,672.8578453507886,20715.6715,255.18775,3.75,2.27,0.4063865607390786,1
3813,2018-04-01,2018,0.9391785659827292,35,81012.74658694808,710.3646191161872,20193.89525,250.768,3.9,1.7725,0.664241912475058,1
3814,2019-09-01,2019,0.5256099824327976,51,56956.06994901199,682.3758609552567,20715.6715,255.18775,3.75,2.27,0.3944600342587686,1
3815,2021-10-01,2021,0.6761297493940219,70,265731.4670583613,681.958724143936,21532.407,269.43925,5.6,0.085,0.5106579279523564,0
3816,2022-01-01,2022,0.7072817553998902,37,75918.87724512907,679.3324715018198,22075.93125,291.01075,3.7,1.2650000000000001,0.46502531209169967,0
3817,2021-07-01,2021,0.8802251978777349,80,145390.0143366019,743.3988104960127,21532.407,269.43925,5.6,0.085,0.6559689332961679,1
3818,2020-07-01,2020,0.8476495386566967,56,289858.3849534469,681.3965048105732,20284.5,258.4575,8.875,0.445,0.7437282625494582,1
3819,2019-02-01,2019,0.9648638335056603,26,154584.88870630864,688.5651687874627,20715.6715,255.18775,3.75,2.27,0.6590998841314614,1
3820,2018-08-01,2018,0.5821516735013574,45,240207.335422122,621.9275831534758,20193.89525,250.768,3.9,1.7725,0.43515969597677606,0
3821,2021-06-01,2021,0.907780475798063,51,131432.04700646084,676.6127065949813,21532.407,269.43925,5.6,0.085,0.6672954021112509,2
3822,2021-10-01,2021,0.7770749733317643,68,159158.55022076878,708.3343476326475,21532.407,269.43925,5.6,0.085,0.575785058828879,0
3823,2020-07-01,2020,0.943843137123622,24,176065.14839844813,749.0764527449235,20284.5,258.4575,8.875,0.445,0.8201698319914054,0
3824,2022-09-01,2022,0.9693781529786065,51,278027.27660243324,739.4413766156124,22075.93125,291.01075,3.7,1.2650000000000001,0.6418188094873626,0
3825,2022-03-01,2022,0.5068140829680488,73,279947.7802898542,747.6729585618134,22075.93125,291.01075,3.7,1.2650000000000001,0.37290616724855025,1
3826,2022-05-01,2022,0.7079040145035833,25,210234.37220739777,654.2627832622569,22075.93125,291.01075,3.7,1.2650000000000001,0.4623119216469711,0
3827,2022-08-01,2022,0.5507223339518532,19,103723.09554450586,686.3251527820236,22075.93125,291.01075,3.7,1.2650000000000001,0.3815807283382295,0
3828,2021-06-01,2021,0.7323729144409299,30,209783.23813020348,820.9196084720554,21532.407,269.43925,5.6,0.085,0.5344274442778797,0
3829,2019-07-01,2019,0.8597685024142265,80,263597.0690175044,675.4570513558958,20715.6715,255.18775,3.75,2.27,0.5985170340031865,0
3830,2021-11-01,2021,0.731010525720194,27,267178.2325201577,680.5024727337322,21532.407,269.43925,5.6,0.085,0.5326749706153269,1
3831,2019-05-01,2019,0.5906027184100822,73,155695.73604976138,724.898229215139,20715.6715,255.18775,3.75,2.27,0.4316464217857457,0
3832,2019-05-01,2019,0.7889438308775425,70,176443.4357496738,728.989953262323,20715.6715,255.18775,3.75,2.27,0.5467362098319107,0
3833,2020-10-01,2020,0.6452585841761902,48,255111.3469852015,664.4561776230078,20284.5,258.4575,8.875,0.445,0.5808005613600958,0
3834,2022-10-01,2022,0.8663540554698557,38,106556.09092487783,638.2393515157705,22075.93125,291.01075,3.7,1.2650000000000001,0.5631401283913892,1
3835,2021-04-01,2021,0.9584273976506665,46,191575.47058129444,666.3139089848969,21532.407,269.43925,5.6,0.085,0.7071619205171882,1
3836,2022-09-01,2022,0.6294461742509156,30,183153.85118218267,702.364966108441,22075.93125,291.01075,3.7,1.2650000000000001,0.42193019320796243,0
3837,2020-11-01,2020,0.7731847648974508,55,77663.03576397919,634.1480833737551,20284.5,258.4575,8.875,0.445,0.6797792457245766,0
3838,2021-06-01,2021,0.882487723371014,40,117460.60420504851,700.5370157813669,21532.407,269.43925,5.6,0.085,0.6434425139734443,0
3839,2020-03-01,2020,0.7590365159558132,51,201465.64451940253,744.1762322588945,20284.5,258.4575,8.875,0.445,0.6668670035104622,1
